code,stock_name,pubDate,statDate,CAToAsset,NCAToAsset,tangibleAssetToAsset,ebitToInterest,CFOToOR,CFOToNP,CFOToGr
sh.600307,酒钢宏兴,2023-10-28,2023-09-30,0.227863,0.772137,0.168364,0.018947,0.009913,,0.009913
sh.600308,华泰股份,2023-10-28,2023-09-30,0.434476,0.565524,0.556632,4.260505,0.050627,2.973465,0.050627
sh.600309,万华化学,2023-10-14,2023-09-30,0.299504,0.700496,0.267885,14.014292,0.129282,1.236757,0.129282
sh.600310,广西能源,2023-10-25,2023-09-30,0.334357,0.665643,0.091052,1.249036,0.019601,4.083668,0.019601
sh.600312,平高电气,2023-10-18,2023-09-30,0.702390,0.297610,0.418369,,0.122038,1.459730,0.122038
sh.600313,农发种业,2023-10-18,2023-09-30,0.747642,0.252358,0.261027,25.280839,0.064054,1.842170,0.064054
sh.600315,上海家化,2023-10-26,2023-09-30,0.487016,0.512984,0.383373,64.875219,0.041092,0.530806,0.041092
sh.600316,洪都航空,2023-10-25,2023-09-30,0.879920,0.120080,0.336174,,-0.059597,-12.812538,-0.059597
sh.600318,新力金融,2023-10-20,2023-09-30,0.445826,0.554174,0.221907,4.495806,0.404471,1.101858,0.404471
sh.600319,亚星化学,2023-10-28,2023-09-30,0.149163,0.850837,0.119958,-1.306275,-0.200655,,-0.200655
sh.600320,振华重工,2023-10-31,2023-09-30,0.530271,0.469729,0.125940,2.660088,0.052158,2.645421,0.052158
sh.600322,津投城开,2023-10-28,2023-09-30,0.882829,0.117171,0.011482,1.108133,0.262953,,0.262953
sh.600323,瀚蓝环境,2023-10-27,2023-09-30,0.237886,0.762114,0.005452,4.703879,0.181990,1.366129,0.181990
sh.600325,华发股份,2023-10-31,2023-09-30,0.879219,0.120781,0.029458,19.719096,0.979964,14.880257,0.979964
sh.600326,西藏天路,2023-10-28,2023-09-30,0.546132,0.453868,0.227073,-1.201369,0.031479,,0.031479
sh.600327,大东方,2023-10-24,2023-09-30,0.178069,0.821931,0.414507,7.276854,0.098172,1.940336,0.098172
sh.600328,中盐化工,2023-10-26,2023-09-30,0.279608,0.720392,0.543815,56.373432,0.087190,0.926917,0.087190
sh.600329,达仁堂,2023-10-31,2023-09-30,0.652387,0.347613,0.564515,,0.014014,0.096416,0.014014
sh.600330,天通股份,2023-10-28,2023-09-30,0.598319,0.401681,0.655909,,0.071028,0.727185,0.071028
sh.600331,宏达股份,2023-10-28,2023-09-30,0.410787,0.589213,0.118218,-0.294932,-0.021426,,-0.021426
sh.600332,白云山,2023-10-31,2023-09-30,0.711804,0.288196,0.400909,,0.015496,0.229496,0.015496
sh.600333,长春燃气,2023-10-28,2023-09-30,0.170694,0.829306,0.221142,-0.785967,0.083004,,0.083004
sh.600335,国机汽车,2023-10-27,2023-09-30,0.833140,0.166860,0.284813,11.833339,0.067407,8.960695,0.067407
sh.600336,澳柯玛,2023-10-28,2023-09-30,0.628070,0.371930,0.232238,,0.025961,1.618434,0.025961
sh.600337,美克家居,2023-10-28,2023-09-30,0.374417,0.625583,0.191835,-1.569966,0.065808,,0.065808
sh.600338,西藏珠峰,2023-10-28,2023-09-30,0.138874,0.861126,0.565978,0.371663,0.255930,4.651214,0.255930
sh.600339,中油工程,2023-10-31,2023-09-30,0.922991,0.077009,0.227711,,-0.181905,-10.720965,-0.181905
sh.600340,华夏幸福,2023-10-28,2023-09-30,0.874016,0.125984,-0.031016,0.383063,-0.074366,,-0.074366
sh.600343,航天动力,2023-10-28,2023-09-30,0.559873,0.440127,0.527273,-9.862592,-0.330055,,-0.330055
sh.600345,长江通信,2023-10-31,2023-09-30,0.133674,0.866326,0.872160,,-0.676905,-0.440364,-0.676905
sh.600346,恒力石化,2023-10-28,2023-09-30,0.281260,0.718740,0.180691,2.496325,0.138385,4.202344,0.138345
sh.600348,华阳股份,2023-10-28,2023-09-30,0.283629,0.716371,0.295096,24.693785,0.198700,0.885943,0.198700
sh.600350,山东高速,2023-10-28,2023-09-30,0.137963,0.862037,-0.224710,4.032883,0.305934,1.480944,0.305934
sh.600351,亚宝药业,2023-10-28,2023-09-30,0.447208,0.552792,0.661229,66.776875,0.152100,1.574272,0.152100
sh.600352,浙江龙盛,2023-10-28,2023-09-30,0.694894,0.305106,0.437522,,0.306429,3.333308,0.306429
sh.600353,旭光电子,2023-10-31,2023-09-30,0.661142,0.338858,0.549794,19.073187,-0.134989,-1.466156,-0.134989
sh.600354,敦煌种业,2023-10-31,2023-09-30,0.684162,0.315838,0.276393,7.397023,0.269715,6.864039,0.269715
sh.600355,精伦电子,2023-10-28,2023-09-30,0.516595,0.483405,0.481564,-23.283784,0.125562,,0.125562
sh.600356,恒丰纸业,2023-10-31,2023-09-30,0.585780,0.414220,0.692316,28.666028,0.050031,0.976159,0.050031
sh.600358,国旅联合,2023-10-28,2023-09-30,0.671316,0.328684,0.281848,1.862763,-0.013111,-2.287858,-0.013111
sh.600359,新农开发,2023-10-26,2023-09-30,0.565922,0.434078,0.484085,5.815493,0.315899,2.528911,0.315899
sh.600360,ST华微,2023-10-31,2023-09-30,0.373077,0.626923,0.450853,1.258143,0.103052,5.741187,0.103052
sh.600361,创新新材,2023-10-31,2023-09-30,0.616294,0.383706,0.446964,5.214614,-0.000642,-0.047810,-0.000642
sh.600362,江西铜业,2023-10-28,2023-09-30,0.616238,0.383762,0.349492,14.557492,0.020595,1.537842,0.020595
sh.600363,联创光电,2023-10-31,2023-09-30,0.478865,0.521135,0.480680,33.032183,-0.006734,-0.042556,-0.006734
sh.600365,ST通葡,2023-10-28,2023-09-30,0.622664,0.377336,0.280065,-4.785264,-0.555534,,-0.555534
sh.600366,宁波韵升,2023-10-28,2023-09-30,0.685792,0.314208,0.603887,-21.304104,0.193605,,0.193605
sh.600367,红星发展,2023-10-28,2023-09-30,0.542434,0.457566,0.548370,132.949584,0.065425,4.620767,0.065425
sh.600368,五洲交通,2023-10-24,2023-09-30,0.176633,0.823367,0.632010,6.468884,0.721567,1.556163,0.721567
sh.600369,西南证券,2023-10-31,2023-09-30,,,,,-2.013374,-6.698293,-2.013374
sh.600370,三房巷,2023-10-28,2023-09-30,0.575720,0.424280,0.363575,0.715239,-0.090117,-58.948044,-0.090117
sh.600371,万向德农,2023-10-28,2023-09-30,0.773456,0.226544,0.624419,,0.359267,1.414253,0.359267
sh.600372,中航机载,2023-10-25,2023-09-30,0.757043,0.242957,0.452511,31.506541,-0.175835,-1.935512,-0.175835
sh.600373,中文传媒,2023-10-31,2023-09-30,0.696491,0.303509,0.448363,,0.152493,0.843690,0.152493
sh.600375,*ST汉马,2023-10-28,2023-09-30,0.567492,0.432508,-0.112485,-1.208587,0.146792,,0.146792
sh.600376,首开股份,2023-10-28,2023-09-30,0.822685,0.177315,0.082555,0.003836,0.188243,,0.188243
sh.600377,宁沪高速,2023-10-30,2023-09-30,0.113033,0.886967,-0.080718,6.843603,0.478536,1.317492,0.478536
sh.600378,昊华科技,2023-10-31,2023-09-30,0.503039,0.496961,0.479665,94.012077,0.086897,0.793645,0.086897
sh.600379,宝光股份,2023-10-28,2023-09-30,0.836432,0.163568,0.477205,,-0.016748,-0.332822,-0.016748
sh.600380,健康元,2023-10-26,2023-09-30,0.649691,0.350309,0.300540,,0.194435,1.095802,0.194435
sh.600381,ST春天,2023-10-27,2023-09-30,0.500951,0.499049,0.881523,,0.055769,,0.055769
sh.600382,广东明珠,2023-10-31,2023-09-30,0.585187,0.414813,0.767882,,-0.043174,-0.102101,-0.043174
sh.600383,金地集团,2023-10-31,2023-09-30,0.749311,0.250689,0.141380,2.985219,-0.014264,-1.105811,-0.014248
sh.600386,北巴传媒,2023-10-28,2023-09-30,0.407853,0.592147,0.292759,2.170945,0.069025,7.202560,0.069025
sh.600387,*ST海越,2023-10-28,2023-09-30,0.771253,0.228747,0.335877,,-0.286770,-14.660849,-0.286770
sh.600388,龙净环保,2023-10-28,2023-09-30,0.646777,0.353223,0.172791,7.665204,0.076861,0.903736,0.076861
sh.600389,江山股份,2023-10-24,2023-09-30,0.578866,0.421134,0.486640,,0.132515,1.860103,0.132515
sh.600390,五矿资本,2023-10-27,2023-09-30,0.627913,0.372087,0.322128,13.703636,-3.461501,-1.119985,-0.363187
sh.600391,航发科技,2023-10-31,2023-09-30,0.735222,0.264778,0.174839,5.457852,-0.314874,-11.273472,-0.314874
sh.600392,盛和资源,2023-10-28,2023-09-30,0.644738,0.355262,0.556276,5.482448,0.012716,0.841507,0.012716
sh.600395,盘江股份,2023-10-28,2023-09-30,0.229981,0.770019,0.201240,11.143373,0.161754,1.573103,0.161754
sh.600396,华电辽能,2023-10-27,2023-09-30,0.165016,0.834984,0.004415,5.045116,-0.076928,-0.179207,-0.076928
sh.600397,安源煤业,2023-10-26,2023-09-30,0.493545,0.506455,0.008222,1.126865,0.022483,8.264855,0.022483
sh.600398,海澜之家,2023-10-31,2023-09-30,0.692962,0.307038,0.419685,59.199596,0.156906,1.008978,0.156906
sh.600399,抚顺特钢,2023-10-31,2023-09-30,0.507671,0.492329,0.458220,16.301143,-0.033618,-0.747099,-0.033618
sh.600400,红豆股份,2023-10-28,2023-09-30,0.453155,0.546845,0.500160,5.035506,-0.026038,-0.995129,-0.026038
sh.600403,大有能源,2023-10-26,2023-09-30,0.297436,0.702564,0.084190,1.683379,0.199508,3.400818,0.199508
sh.600405,动力源,2023-10-28,2023-09-30,0.563164,0.436836,0.176957,-2.545977,0.072172,,0.072172
sh.600406,国电南瑞,2023-10-31,2023-09-30,0.740340,0.259660,0.538234,,0.071335,0.462550,0.071335
sh.600408,安泰集团,2023-10-28,2023-09-30,0.145110,0.854890,0.390312,-2.759858,0.024195,,0.024195
sh.600409,三友化工,2023-10-27,2023-09-30,0.332997,0.667003,0.421266,5.243422,0.067015,1.745984,0.067015
sh.600410,华胜天成,2023-10-27,2023-09-30,0.480958,0.519042,0.415693,1.954253,-0.097309,-15.749653,-0.097309
sh.600415,小商品城,2023-10-20,2023-09-30,0.153915,0.846085,0.303355,31.565053,0.047114,0.160560,0.047114
sh.600416,湘电股份,2023-10-19,2023-09-30,0.712939,0.287061,0.363919,11.011461,0.116006,1.525288,0.116006
sh.600418,江淮汽车,2023-10-28,2023-09-30,0.565318,0.434682,0.183492,0.753119,0.109773,38.846398,0.109590
sh.600419,天润乳业,2023-10-25,2023-09-30,0.289029,0.710971,0.423396,13.459100,0.018347,0.262391,0.018347
sh.600420,国药现代,2023-10-28,2023-09-30,0.563167,0.436833,0.579288,,0.157887,1.813838,0.157887
sh.600421,华嵘控股,2023-10-27,2023-09-30,0.899939,0.100061,0.090138,0.050989,0.003241,,0.003241
sh.600422,昆药集团,2023-10-28,2023-09-30,0.720977,0.279023,0.465935,51.323929,-0.006482,-0.091796,-0.006482
sh.600423,柳化股份,2023-10-28,2023-09-30,0.853665,0.146335,0.842779,,0.212246,1.769009,0.212246
sh.600425,青松建化,2023-10-28,2023-09-30,0.395613,0.604387,0.611713,26.697349,0.103210,0.678743,0.103210
sh.600426,华鲁恒升,2023-10-28,2023-09-30,0.183950,0.816050,0.638599,91.527527,0.182383,1.206280,0.182383
sh.600428,中远海特,2023-10-27,2023-09-30,0.169973,0.830027,0.398416,4.989704,0.204239,1.974335,0.204239
sh.600429,三元股份,2023-10-28,2023-09-30,0.393680,0.606320,0.508712,8.326536,-0.008629,-0.264611,-0.008629
sh.600433,冠豪高新,2023-10-26,2023-09-30,0.427515,0.572485,0.379736,,-0.042187,,-0.042187
sh.600435,北方导航,2023-10-26,2023-09-30,0.846515,0.153485,0.349273,,-0.299228,-3.470936,-0.299228
sh.600436,片仔癀,2023-10-17,2023-09-30,0.878092,0.121908,0.774821,,0.313102,0.965683,0.313102
sh.600438,通威股份,2023-10-26,2023-09-30,0.443412,0.556588,0.342475,67.332667,0.188698,1.004735,0.188698
sh.600439,瑞贝卡,2023-10-28,2023-09-30,0.833971,0.166029,0.498212,2.146777,0.211361,11.520642,0.211361
sh.600444,国机通用,2023-10-27,2023-09-30,0.884282,0.115718,0.512311,,0.092491,2.258357,0.092491
sh.600446,金证股份,2023-10-27,2023-09-30,0.769731,0.230269,0.509510,1.930925,-0.131008,-41.957201,-0.131008
sh.600448,华纺股份,2023-10-31,2023-09-30,0.493117,0.506883,0.288080,1.154967,0.083063,47.966391,0.083063
sh.600449,宁夏建材,2023-10-26,2023-09-30,0.507759,0.492241,0.574405,,0.057332,1.400627,0.057332
sh.600452,涪陵电力,2023-10-27,2023-09-30,0.514361,0.485639,0.699193,,0.234399,1.436424,0.234399
sh.600455,博通股份,2023-10-28,2023-09-30,0.388970,0.611030,0.057645,10.458715,0.633755,4.371759,0.633755
sh.600456,宝钛股份,2023-10-28,2023-09-30,0.716180,0.283820,0.469154,25.688844,0.098286,0.846470,0.098286
sh.600458,时代新材,2023-10-28,2023-09-30,0.713993,0.286007,0.254175,10.466200,-0.024058,-1.444207,-0.024058
sh.600459,贵研铂业,2023-10-27,2023-09-30,0.851159,0.148841,0.443391,9.849783,0.028942,2.434005,0.028942
sh.600460,士兰微,2023-10-27,2023-09-30,0.527140,0.472860,0.384026,-0.401303,-0.025702,,-0.025702
sh.600461,洪城环境,2023-10-26,2023-09-30,0.246635,0.753365,-0.172743,6.939968,0.247635,1.402839,0.247635
sh.600462,*ST九有,2023-10-28,2023-09-30,0.663817,0.336183,0.116188,-3.915725,0.172499,,0.172499
sh.600463,空港股份,2023-10-31,2023-09-30,0.666685,0.333315,0.403566,-1.888911,-0.135176,,-0.135176
sh.600467,好当家,2023-10-27,2023-09-30,0.264360,0.735640,0.430135,1.483072,0.116541,3.379974,0.116541
sh.600468,百利电气,2023-10-28,2023-09-30,0.659546,0.340454,0.431476,19.504862,-0.012366,-0.182868,-0.012366
sh.600469,风神股份,2023-10-27,2023-09-30,0.535500,0.464500,0.414692,73.966596,0.086482,1.305819,0.086482
sh.600470,六国化工,2023-10-28,2023-09-30,0.532726,0.467274,0.209409,1.869953,-0.006435,-2.701889,-0.006435
sh.600475,华光环能,2023-10-28,2023-09-30,0.443562,0.556438,0.162976,6.937418,0.043517,0.522367,0.043517
sh.600476,湘邮科技,2023-10-28,2023-09-30,0.710566,0.289434,0.106029,-1.771038,-0.220163,,-0.220163
sh.600477,杭萧钢构,2023-10-28,2023-09-30,0.677633,0.322367,0.261451,3.308075,-0.087980,-2.457555,-0.087980
sh.600478,科力远,2023-10-28,2023-09-30,0.316327,0.683673,0.164973,0.851752,-0.028388,,-0.028388
sh.600479,千金药业,2023-10-28,2023-09-30,0.756691,0.243309,0.441341,,0.026641,0.308973,0.026641
sh.600480,凌云股份,2023-10-27,2023-09-30,0.639510,0.360490,0.274814,20.156380,0.045588,0.997330,0.045588
sh.600481,双良节能,2023-10-21,2023-09-30,0.514343,0.485657,0.212226,9.884068,-0.012291,-0.153312,-0.012291
sh.600482,中国动力,2023-10-31,2023-09-30,0.736393,0.263607,0.327441,,0.075536,4.375035,0.075536
sh.600483,福能股份,2023-10-25,2023-09-30,0.215648,0.784352,0.404400,5.519516,0.263757,1.424007,0.263757
sh.600486,扬农化工,2023-10-24,2023-09-30,0.619980,0.380020,0.555703,,0.390900,2.662461,0.390900
sh.600487,亨通光电,2023-10-31,2023-09-30,0.684380,0.315620,0.347406,11.665072,0.013607,0.267209,0.013607
sh.600488,津药药业,2023-10-28,2023-09-30,0.330124,0.669876,0.420753,20.252839,0.163997,2.399303,0.163997
sh.600489,中金黄金,2023-10-28,2023-09-30,0.408313,0.591687,0.232433,9.632871,0.059443,1.070644,0.059443
sh.600490,鹏欣资源,2023-10-28,2023-09-30,0.350239,0.649761,0.726744,-2.093109,-0.028261,,-0.028261
sh.600491,龙元建设,2023-10-31,2023-09-30,0.604333,0.395667,0.182443,0.565862,0.108325,,0.108325
sh.600493,凤竹纺织,2023-10-28,2023-09-30,0.482904,0.517096,0.359515,14.023892,0.038690,0.411135,0.038690
sh.600495,晋西车轴,2023-10-28,2023-09-30,0.636353,0.363647,0.787062,,-0.180167,-66.584355,-0.180167
sh.600496,精工钢构,2023-10-28,2023-09-30,0.779149,0.220851,0.354139,11.896953,-0.031355,-0.654750,-0.031355
sh.600497,驰宏锌锗,2023-10-27,2023-09-30,0.118908,0.881092,0.137425,26.685470,0.169074,1.697243,0.169074
sh.600498,烽火通信,2023-10-28,2023-09-30,0.749922,0.250078,0.237842,2.500725,-0.190208,-12.773293,-0.190208
sh.600499,科达制造,2023-10-25,2023-09-30,0.458099,0.541901,0.383500,,0.046416,0.123876,0.046416
sh.600500,中化国际,2023-10-28,2023-09-30,0.292492,0.707508,0.184539,-0.561987,0.041360,,0.041360
sh.600501,航天晨光,2023-10-28,2023-09-30,0.710262,0.289738,0.335723,3.530570,-0.347723,-34.185544,-0.347723
sh.600502,安徽建工,2023-10-25,2023-09-30,0.659981,0.340019,0.063841,2.132169,0.001867,0.077327,0.001867
sh.600503,华丽家族,2023-10-28,2023-09-30,0.732352,0.267648,0.819837,,-0.318646,-3.334133,-0.318646
sh.600505,西昌电力,2023-10-28,2023-09-30,0.145383,0.854617,0.247575,0.326714,0.194474,,0.194474
sh.600506,统一股份,2023-10-28,2023-09-30,0.367941,0.632059,-0.260855,0.548882,0.142668,,0.142668
sh.600507,方大特钢,2023-10-28,2023-09-30,0.620942,0.379058,0.349970,,0.115636,3.922152,0.115636
sh.600508,上海能源,2023-10-26,2023-09-30,0.256330,0.743670,0.554291,36.332786,0.106215,0.665114,0.106215
sh.600509,天富能源,2023-10-18,2023-09-30,0.262764,0.737236,0.298097,2.299502,0.221419,3.131764,0.221419
sh.600510,黑牡丹,2023-10-24,2023-09-30,0.818456,0.181544,0.305004,5.753445,-0.169320,-2.137353,-0.169320
sh.600511,国药股份,2023-10-25,2023-09-30,0.874753,0.125247,0.455166,,0.000252,0.005830,0.000252
sh.600512,腾达建设,2023-10-28,2023-09-30,0.718675,0.281325,0.537423,9.203981,0.105529,1.849126,0.105529
sh.600513,联环药业,2023-10-31,2023-09-30,0.477605,0.522395,0.404007,7.486032,-0.007176,-0.105819,-0.007176
sh.600515,海南机场,2023-10-28,2023-09-30,0.431393,0.568607,0.362981,3.461321,0.075579,0.394970,0.075579
sh.600516,方大炭素,2023-10-31,2023-09-30,0.509745,0.490255,0.768602,,0.183943,1.804279,0.183943
sh.600517,国网英大,2023-10-26,2023-09-30,0.754639,0.245361,0.405072,465.829702,-0.142658,-0.419517,-0.086511
sh.600518,康美药业,2023-10-28,2023-09-30,0.481952,0.518048,0.412995,,-0.071676,,-0.071676
sh.600519,贵州茅台,2023-10-21,2023-09-30,0.833623,0.166377,0.778827,,0.484195,0.911993,0.474781
sh.600520,文一科技,2023-10-28,2023-09-30,0.615676,0.384324,0.482486,-46.858489,0.237985,,0.237985
sh.600521,华海药业,2023-10-31,2023-09-30,0.414843,0.585157,0.320599,15.650786,0.233863,2.035567,0.233863
sh.600522,中天科技,2023-10-31,2023-09-30,0.695246,0.304754,0.569793,,-0.029462,-0.349877,-0.029462
sh.600523,贵航股份,2023-10-23,2023-09-30,0.557549,0.442451,0.752083,,-0.003871,-0.056829,-0.003871
sh.600525,长园集团,2023-10-28,2023-09-30,0.594126,0.405874,0.225095,1.439907,-0.053545,-3.651664,-0.053545
sh.600526,菲达环保,2023-10-31,2023-09-30,0.623041,0.376959,0.128784,6.260138,0.174756,2.999431,0.174756
sh.600527,江南高纤,2023-10-31,2023-09-30,0.536774,0.463226,0.929128,,0.074575,1.109590,0.074575
sh.600528,中铁工业,2023-10-31,2023-09-30,0.761470,0.238530,0.417871,98.654755,-0.053401,-0.776535,-0.053401
sh.600529,山东药玻,2023-10-19,2023-09-30,0.593869,0.406131,0.785987,,0.197995,1.184211,0.197995
sh.600530,交大昂立,2023-10-28,2023-09-30,0.339949,0.660052,0.187812,-0.834297,0.164984,,0.164984
sh.600531,豫光金铅,2023-10-31,2023-09-30,0.736134,0.263866,0.279741,3.853557,-0.000757,-0.039814,-0.000757
sh.600533,栖霞建设,2023-10-28,2023-09-30,0.888358,0.111642,0.154449,1.375991,-0.349725,-55.714759,-0.349533
sh.600535,天士力,2023-10-28,2023-09-30,0.534382,0.465618,0.583232,,0.165802,1.089203,0.165802
sh.600536,中国软件,2023-10-27,2023-09-30,0.689054,0.310946,0.193004,-14.807291,-0.328366,,-0.328366
sh.600537,亿晶光电,2023-10-28,2023-09-30,0.624675,0.375325,0.202589,,0.009642,0.188281,0.009642
sh.600538,国发股份,2023-10-27,2023-09-30,0.476889,0.523111,0.578519,,-0.066048,,-0.066048
sh.600539,狮头股份,2023-10-28,2023-09-30,0.773563,0.226437,0.551658,-18.620748,-0.390175,,-0.390175
sh.600540,新赛股份,2023-10-31,2023-09-30,0.620427,0.379573,0.257135,1.197997,0.308134,15.505787,0.308134
sh.600543,莫高股份,2023-10-28,2023-09-30,0.400975,0.599025,0.857649,,-0.073244,,-0.073244
sh.600545,卓郎智能,2023-10-28,2023-09-30,0.617828,0.382172,0.129286,1.680836,0.019252,1.009449,0.019252
sh.600546,山煤国际,2023-10-28,2023-09-30,0.255792,0.744208,0.209162,48.384386,0.173268,0.801939,0.173268
sh.600547,山东黄金,2023-10-28,2023-09-30,0.230037,0.769963,-0.080840,2.918829,0.115388,2.875182,0.115388
sh.600548,深高速,2023-10-28,2023-09-30,0.121872,0.878128,-0.077316,2.967155,0.469719,1.920154,0.469719
sh.600549,厦门钨业,2023-10-25,2023-09-30,0.530542,0.469458,0.204658,6.246808,0.065683,1.058605,0.065683
sh.600550,保变电气,2023-10-27,2023-09-30,0.711166,0.288834,0.044175,0.098480,-0.130464,,-0.130464
sh.600551,时代出版,2023-10-28,2023-09-30,0.774602,0.225398,0.629001,,-0.035049,-0.829730,-0.035049
sh.600552,凯盛科技,2023-10-31,2023-09-30,0.567630,0.432370,0.304865,4.951936,0.036044,1.146257,0.036044
sh.600556,天下秀,2023-10-26,2023-09-30,0.879223,0.120777,0.635315,,-0.007696,-0.237089,-0.007696
sh.600557,康缘药业,2023-10-26,2023-09-30,0.542276,0.457724,0.674578,,0.221317,2.150722,0.221317
sh.600558,大西洋,2023-10-27,2023-09-30,0.556882,0.443118,0.621724,19.317504,0.026018,0.834343,0.026018
sh.600559,老白干酒,2023-10-28,2023-09-30,0.620044,0.379956,0.295603,,0.215598,1.982603,0.215598
sh.600560,金自天正,2023-10-27,2023-09-30,0.779675,0.220325,0.497366,,0.014636,0.244257,0.014636
sh.600561,江西长运,2023-10-26,2023-09-30,0.160353,0.839647,-0.054053,0.459915,0.249790,,0.249790
sh.600562,国睿科技,2023-10-27,2023-09-30,0.869502,0.130498,0.613871,,-0.130849,-0.702824,-0.130849
sh.600563,法拉电子,2023-10-28,2023-09-30,0.706521,0.293479,0.722608,,0.300845,1.203858,0.300845
sh.600566,济川药业,2023-10-23,2023-09-30,0.769797,0.230203,0.719846,,0.437470,1.468455,0.437470
sh.600567,山鹰国际,2023-10-28,2023-09-30,0.260623,0.739377,0.179632,0.942506,0.089993,,0.089993
sh.600568,ST中珠,2023-10-31,2023-09-30,0.566978,0.433022,0.747486,,-0.142186,,-0.142186
sh.600569,安阳钢铁,2023-10-28,2023-09-30,0.457910,0.542090,0.088252,-2.308727,0.030203,,0.030203
sh.600570,恒生电子,2023-10-27,2023-09-30,0.387768,0.612232,0.444287,,-0.178475,-1.242955,-0.178475
sh.600571,信雅达,2023-10-31,2023-09-30,0.724592,0.275408,0.652659,95.090272,-0.281750,-8.675048,-0.281750
sh.600572,康恩贝,2023-10-28,2023-09-30,0.506494,0.493506,0.579856,,0.127003,0.940748,0.127003
