code,stock_name,pubDate,statDate,currentRatio,quickRatio,cashRatio,YOYLiability,liabilityToAsset,assetToEquity
sh.600328,中盐化工,2024-10-30,2024-09-30,0.994928,0.796344,0.194078,-0.045087,0.003031,1.434915
sh.600329,达仁堂,2024-10-31,2024-09-30,1.698986,1.309973,0.347009,0.199547,0.004117,1.699676
sh.600330,天通股份,2024-10-29,2024-09-30,1.908113,1.533554,0.734042,0.086726,0.003157,1.461304
sh.600331,宏达股份,2024-10-31,2024-09-30,0.553754,0.315206,0.162752,0.044304,0.008250,5.713000
sh.600332,白云山,2024-10-26,2024-09-30,1.463029,1.150200,0.474389,0.084921,0.005199,2.082762
sh.600333,长春燃气,2024-10-30,2024-09-30,0.428553,0.292099,0.075606,0.065401,0.007118,3.469298
sh.600335,国机汽车,2024-10-29,2024-09-30,1.265624,0.977385,0.160171,0.044935,0.006938,3.265565
sh.600336,澳柯玛,2024-10-30,2024-09-30,1.130703,0.803638,0.157417,0.054321,0.006551,2.899230
sh.600337,美克家居,2024-10-31,2024-09-30,0.944982,0.291053,0.115525,-0.093134,0.006262,2.675123
sh.600338,西藏珠峰,2024-10-28,2024-09-30,0.384660,0.306558,0.006229,0.028020,0.003669,1.579647
sh.600339,中油工程,2024-10-30,2024-09-30,1.318450,1.089858,0.359270,0.039786,0.007580,4.132010
sh.600340,华夏幸福,2024-10-31,2024-09-30,1.848299,1.307637,0.031261,-0.135956,0.009320,14.695685
sh.600343,航天动力,2024-10-29,2024-09-30,1.420885,0.869332,0.091078,0.124129,0.004643,1.866804
sh.600345,长江通信,2024-10-31,2024-09-30,1.964532,1.625205,0.849643,2.239911,0.002312,1.300797
sh.600346,恒力石化,2024-10-25,2024-09-30,0.554479,0.345514,0.220787,0.039142,0.007748,4.441102
sh.600348,华阳股份,2024-10-31,2024-09-30,0.696690,0.657914,0.512065,0.091455,0.005442,2.193971
sh.600350,山东高速,2024-10-30,2024-09-30,0.763717,0.734743,0.142470,0.148819,0.006493,2.851744
sh.600351,亚宝药业,2024-10-25,2024-09-30,2.600935,2.044105,0.881467,-0.204982,0.001918,1.237338
sh.600352,浙江龙盛,2024-10-26,2024-09-30,2.027849,0.920216,0.713819,0.060514,0.004989,1.995718
sh.600353,旭光电子,2024-10-29,2024-09-30,2.130823,1.672078,0.281907,0.277460,0.003990,1.663768
sh.600354,敦煌种业,2024-10-30,2024-09-30,1.327115,1.112789,0.868122,0.031859,0.005863,2.417086
sh.600355,精伦电子,2024-10-30,2024-09-30,0.961004,0.588656,0.319224,-0.075255,0.004753,1.905945
sh.600356,恒丰纸业,2024-10-30,2024-09-30,3.018975,1.985911,0.651123,0.403047,0.002420,1.319300
sh.600358,国旅联合,2024-10-29,2024-09-30,1.058490,0.942491,0.219166,0.219758,0.007442,3.909120
sh.600359,新农开发,2024-10-31,2024-09-30,1.419416,0.789855,0.652425,0.466926,0.004745,1.902971
sh.600360,ST华微,2024-10-29,2024-09-30,0.802568,0.689776,0.281061,-0.114836,0.004913,1.965759
sh.600361,创新新材,2024-10-26,2024-09-30,1.361242,0.995979,0.505815,0.405859,0.005614,2.280172
sh.600362,江西铜业,2024-10-30,2024-09-30,1.352160,0.885270,0.574419,0.042749,0.005769,2.363360
sh.600363,联创光电,2024-10-31,2024-09-30,1.399998,1.164629,0.577395,0.099659,0.004062,1.684197
sh.600365,ST通葡,2024-10-26,2024-09-30,1.360152,0.751243,0.082978,0.002233,0.006529,2.881024
sh.600366,宁波韵升,2024-10-31,2024-09-30,2.206146,1.614141,0.638649,-0.037685,0.003399,1.514814
sh.600367,红星发展,2024-10-22,2024-09-30,3.266802,2.639155,1.617321,-0.294226,0.001938,1.240327
sh.600368,五洲交通,2024-10-25,2024-09-30,1.701728,1.181697,0.790331,-0.162842,0.003061,1.441133
sh.600369,西南证券,2024-10-31,2024-09-30,,,,-0.068472,0.006936,3.264186
sh.600370,三房巷,2024-10-31,2024-09-30,1.140332,0.786321,0.153144,0.310399,0.006775,3.100451
sh.600371,万向德农,2024-10-30,2024-09-30,3.495344,3.057330,2.334837,-0.350612,0.002213,1.284207
sh.600372,中航机载,2024-10-30,2024-09-30,1.733621,1.258189,0.333774,-0.012829,0.004799,1.922699
sh.600373,中文传媒,2024-10-31,2024-09-30,1.739479,1.630512,1.381636,-0.050533,0.004198,1.723476
sh.600375,*ST汉马,2024-10-30,2024-09-30,0.570571,0.444355,0.063799,-0.091123,0.011688,
sh.600376,首开股份,2024-10-31,2024-09-30,2.470436,0.909917,0.181578,-0.116839,0.007612,4.188377
sh.600377,宁沪高速,2024-10-30,2024-09-30,0.742122,0.574534,0.395883,-0.053170,0.004404,1.787000
sh.600378,昊华科技,2024-10-31,2024-09-30,1.015299,0.820181,0.206513,0.979088,0.005056,2.022830
sh.600379,宝光股份,2024-10-30,2024-09-30,1.589391,1.408449,0.475166,0.324481,0.005452,2.198610
sh.600380,健康元,2024-10-25,2024-09-30,2.188774,1.942225,1.388582,-0.076671,0.003491,1.536315
sh.600381,ST春天,2024-10-31,2024-09-30,10.731764,7.063500,2.514169,0.075144,0.000500,1.052580
sh.600382,广东明珠,2024-10-31,2024-09-30,6.630454,6.401240,1.163579,-0.320920,0.001115,1.125533
sh.600383,金地集团,2024-10-30,2024-09-30,1.327761,0.702430,0.129436,-0.242899,0.006761,3.087518
sh.600386,北巴传媒,2024-10-31,2024-09-30,1.208158,0.944507,0.568734,-0.012977,0.005690,2.320071
sh.600387,*ST海越,2024-10-31,2024-09-30,2.506859,1.634609,0.526006,-0.819745,0.002289,1.296836
sh.600388,龙净环保,2024-10-19,2024-09-30,1.108333,0.690129,0.200575,0.082079,0.006890,3.215452
sh.600389,江山股份,2024-10-29,2024-09-30,1.599062,1.291394,0.992507,0.333046,0.004800,1.923209
sh.600390,五矿资本,2024-10-29,2024-09-30,1.119545,1.115046,0.703790,0.035633,0.006200,2.631263
sh.600391,航发科技,2024-10-31,2024-09-30,1.246935,0.574700,0.040121,0.017755,0.006982,3.312906
sh.600392,盛和资源,2024-10-31,2024-09-30,1.856788,1.086740,0.510082,0.100124,0.003586,1.559103
sh.600395,盘江股份,2024-10-26,2024-09-30,0.544221,0.484560,0.179678,0.419089,0.007078,3.421769
sh.600396,华电辽能,2024-10-29,2024-09-30,0.335387,0.318963,0.117764,-0.040266,0.009329,14.904523
sh.600397,安源煤业,2024-10-26,2024-09-30,0.498547,0.491259,0.162697,-0.090696,0.009719,35.628201
sh.600398,海澜之家,2024-10-31,2024-09-30,1.558083,0.707474,0.440757,0.009104,0.004746,1.903343
sh.600399,抚顺特钢,2024-10-31,2024-09-30,1.553348,0.862006,0.378405,0.134478,0.005029,2.011746
sh.600400,红豆股份,2024-10-29,2024-09-30,1.622854,1.394868,0.761210,-0.162849,0.003746,1.599089
sh.600403,大有能源,2024-10-31,2024-09-30,0.561242,0.543500,0.441973,0.095853,0.006889,3.214699
sh.600405,动力源,2024-10-31,2024-09-30,0.737459,0.489165,0.096395,-0.029882,0.007721,4.386978
sh.600406,国电南瑞,2024-10-30,2024-09-30,1.974279,1.596375,0.524939,0.184463,0.004122,1.701319
sh.600408,安泰集团,2024-10-26,2024-09-30,0.348078,0.229004,0.132009,0.193349,0.006870,3.195067
sh.600409,三友化工,2024-10-26,2024-09-30,1.349366,1.066842,0.572627,-0.085611,0.004172,1.715918
sh.600410,华胜天成,2024-10-30,2024-09-30,1.214500,0.970063,0.514932,0.024270,0.004376,1.777998
sh.600415,小商品城,2024-10-15,2024-09-30,0.455593,0.388016,0.121775,-0.034381,0.004478,1.810826
sh.600416,湘电股份,2024-10-31,2024-09-30,1.741519,1.331305,0.290954,0.043468,0.004831,1.934773
sh.600418,江淮汽车,2024-10-30,2024-09-30,1.011905,0.863734,0.599075,-0.030993,0.007042,3.380797
sh.600419,天润乳业,2024-10-30,2024-09-30,0.760739,0.445784,0.289418,0.137510,0.005521,2.232532
sh.600420,国药现代,2024-10-29,2024-09-30,2.511423,2.030817,1.221331,0.003879,0.002429,1.320746
sh.600421,华嵘控股,2024-10-30,2024-09-30,1.226657,1.009920,0.065123,0.091424,0.007498,3.996737
sh.600422,昆药集团,2024-10-26,2024-09-30,1.911532,1.512533,0.509223,0.110314,0.004300,1.754414
sh.600423,柳化股份,2024-10-29,2024-09-30,17.270246,17.038534,15.099998,-0.637536,0.000519,1.054757
sh.600425,青松建化,2024-10-30,2024-09-30,2.012180,1.663988,0.681236,-0.049271,0.003049,1.438580
sh.600426,华鲁恒升,2024-10-31,2024-09-30,1.466338,1.221213,0.322875,0.216846,0.003036,1.435855
sh.600428,中远海特,2024-10-30,2024-09-30,0.755326,0.656260,0.261500,0.257555,0.006027,2.516991
sh.600429,三元股份,2024-10-26,2024-09-30,0.937224,0.698492,0.343388,0.083554,0.004367,1.775175
sh.600433,冠豪高新,2024-10-26,2024-09-30,1.361301,0.897016,0.206901,0.162997,0.004514,1.822856
sh.600435,北方导航,2024-10-25,2024-09-30,1.745414,1.518373,0.273420,-0.163640,0.004765,1.910060
sh.600436,片仔癀,2024-10-19,2024-09-30,5.116952,3.642250,1.055979,0.335029,0.001882,1.231893
sh.600438,通威股份,2024-10-31,2024-09-30,1.085375,0.892798,0.487603,0.490294,0.006904,3.229917
sh.600439,瑞贝卡,2024-10-31,2024-09-30,1.816405,0.479057,0.331909,0.034409,0.004690,1.883232
sh.600444,国机通用,2024-10-26,2024-09-30,1.949014,1.398679,0.620938,0.229413,0.004913,1.965751
sh.600446,金证股份,2024-10-29,2024-09-30,2.168119,1.716312,0.954000,-0.339087,0.003487,1.535413
sh.600448,华纺股份,2024-10-31,2024-09-30,0.902711,0.424609,0.249994,-0.023210,0.006541,2.890761
sh.600449,宁夏建材,2024-10-24,2024-09-30,1.919649,1.811286,0.973013,-0.014541,0.003224,1.475759
sh.600452,涪陵电力,2024-10-30,2024-09-30,2.165058,2.163277,1.719098,-0.094067,0.002560,1.344040
sh.600455,博通股份,2024-10-30,2024-09-30,0.388570,0.388477,0.378063,0.146259,0.006406,2.782260
sh.600456,宝钛股份,2024-10-29,2024-09-30,1.828450,1.124346,0.240060,-0.038160,0.004408,1.788352
sh.600458,时代新材,2024-10-31,2024-09-30,1.185551,0.952396,0.133753,0.061754,0.006776,3.101869
sh.600459,贵研铂业,2024-10-31,2024-09-30,1.986679,1.199446,0.363333,0.487041,0.005716,2.334481
sh.600460,士兰微,2024-10-31,2024-09-30,1.915100,1.350398,0.676371,0.203418,0.004427,1.794364
sh.600461,洪城环境,2024-10-28,2024-09-30,0.792454,0.734156,0.333911,-0.012748,0.005853,2.411538
sh.600462,*ST九有,2024-10-31,2024-09-30,0.781015,0.685740,0.080272,0.020295,0.011061,
sh.600463,空港股份,2024-10-31,2024-09-30,1.366093,1.054348,0.046538,-0.153487,0.005458,2.201891
sh.600467,好当家,2024-10-26,2024-09-30,0.573552,0.202014,0.142866,0.065552,0.005061,2.024667
sh.600468,百利电气,2024-10-30,2024-09-30,1.695186,1.349702,0.438509,0.013090,0.004121,1.700939
sh.600469,风神股份,2024-10-29,2024-09-30,1.411661,0.965847,0.346737,0.025160,0.005474,2.209405
sh.600470,六国化工,2024-10-26,2024-09-30,0.903798,0.504230,0.366345,0.014944,0.006867,3.191726
sh.600475,华光环能,2024-10-30,2024-09-30,1.045204,0.937137,0.304890,-0.004261,0.006016,2.510015
sh.600476,湘邮科技,2024-10-26,2024-09-30,0.757342,0.638620,0.190338,0.823459,0.008888,8.993426
sh.600477,杭萧钢构,2024-10-31,2024-09-30,1.157654,1.087152,0.061060,0.055575,0.006526,2.878497
sh.600478,科力远,2024-10-31,2024-09-30,0.730915,0.660375,0.449146,0.075680,0.006577,2.921296
sh.600479,千金药业,2024-10-30,2024-09-30,2.563141,2.181351,1.337514,-0.134431,0.003122,1.453965
sh.600480,凌云股份,2024-10-26,2024-09-30,1.351452,1.104878,0.337492,-0.100501,0.005019,2.007741
sh.600481,双良节能,2024-10-31,2024-09-30,0.748267,0.638162,0.375174,0.156687,0.008222,5.625028
sh.600482,中国动力,2024-10-31,2024-09-30,1.753836,1.343446,0.750744,0.123855,0.005343,2.147426
sh.600483,福能股份,2024-10-30,2024-09-30,2.085329,1.964779,0.943568,-0.077372,0.004170,1.715322
sh.600486,扬农化工,2024-10-29,2024-09-30,1.165344,0.983342,0.251523,0.124524,0.003932,1.648111
sh.600487,亨通光电,2024-10-29,2024-09-30,1.618738,1.309909,0.354947,-0.001224,0.005129,2.052898
sh.600488,津药药业,2024-10-30,2024-09-30,1.476057,0.953611,0.570854,-0.091495,0.003561,1.552961
sh.600489,中金黄金,2024-10-30,2024-09-30,1.513596,0.719375,0.534434,-0.053992,0.004247,1.738119
sh.600490,鹏欣资源,2024-10-31,2024-09-30,1.879300,1.137258,0.602040,-0.259261,0.002405,1.316727
sh.600491,龙元建设,2024-10-29,2024-09-30,1.085526,1.084335,0.039539,-0.086799,0.007919,4.804980
sh.600493,凤竹纺织,2024-10-30,2024-09-30,1.345186,0.997903,0.315712,-0.379181,0.003816,1.617174
sh.600495,晋西车轴,2024-10-30,2024-09-30,4.345648,3.472768,2.444127,-0.124886,0.001658,1.198802
sh.600496,精工钢构,2024-10-29,2024-09-30,1.563164,1.429231,0.391546,0.159840,0.006305,2.706095
sh.600497,驰宏锌锗,2024-10-25,2024-09-30,0.640404,0.378114,0.259682,-0.107199,0.002867,1.402017
sh.600498,烽火通信,2024-10-26,2024-09-30,1.433438,1.009841,0.212106,0.007599,0.006496,2.854206
sh.600499,科达制造,2024-10-30,2024-09-30,1.733868,1.094519,0.498020,0.072456,0.004585,1.846671
sh.600500,中化国际,2024-10-31,2024-09-30,0.856406,0.605351,0.138878,0.020627,0.006096,2.561165
sh.600501,航天晨光,2024-10-30,2024-09-30,1.219265,0.849914,0.107224,-0.159459,0.005770,2.363862
sh.600502,安徽建工,2024-10-26,2024-09-30,1.087074,0.950472,0.123428,0.135084,0.008591,7.097295
sh.600503,华丽家族,2024-10-26,2024-09-30,7.818606,2.609183,1.830037,-0.210626,0.001469,1.172256
sh.600505,西昌电力,2024-10-31,2024-09-30,0.644422,0.621095,0.273106,-0.077871,0.006848,3.172330
sh.600506,统一股份,2024-10-29,2024-09-30,0.674527,0.568447,0.123926,-0.050113,0.007956,4.892078
sh.600507,方大特钢,2024-10-30,2024-09-30,1.125932,0.999468,0.748972,-0.055500,0.005625,2.285916
sh.600508,上海能源,2024-10-24,2024-09-30,1.346438,1.208098,0.792887,0.057142,0.003611,1.565216
sh.600509,天富能源,2024-10-19,2024-09-30,0.862303,0.804304,0.162064,0.183446,0.006967,3.296692
sh.600510,黑牡丹,2024-10-25,2024-09-30,2.030691,1.242400,0.238888,-0.068863,0.006275,2.684454
sh.600511,国药股份,2024-10-24,2024-09-30,2.036640,1.676973,0.567683,0.070908,0.004625,1.860391
sh.600512,腾达建设,2024-10-29,2024-09-30,1.703326,1.089331,0.503055,-0.129661,0.004137,1.705745
sh.600513,联环药业,2024-10-30,2024-09-30,0.967680,0.706082,0.144765,0.084928,0.004792,1.920295
sh.600515,海南机场,2024-10-29,2024-09-30,2.365200,0.928756,0.623113,-0.070644,0.005347,2.149159
sh.600516,方大炭素,2024-10-31,2024-09-30,4.208261,3.567962,2.895882,-0.162761,0.001348,1.155799
sh.600517,国网英大,2024-10-30,2024-09-30,1.966261,1.887377,1.326383,-0.095641,0.004377,1.778561
sh.600518,康美药业,2024-10-31,2024-09-30,1.427500,0.839806,0.157538,-0.079292,0.005015,2.005937
sh.600519,贵州茅台,2024-10-26,2024-09-30,6.156912,4.911560,1.556805,0.054643,0.001363,1.157789
sh.600520,文一科技,2024-10-26,2024-09-30,2.515263,1.933538,0.944293,-0.375404,0.003359,1.505877
sh.600521,华海药业,2024-10-31,2024-09-30,1.404021,0.791914,0.266942,0.041624,0.005421,2.183730
sh.600522,中天科技,2024-10-30,2024-09-30,2.116582,1.799560,0.673945,0.105939,0.003832,1.621200
sh.600523,贵航股份,2024-10-26,2024-09-30,2.647309,2.160623,0.423066,0.112922,0.002142,1.272563
sh.600525,长园集团,2024-10-29,2024-09-30,0.965819,0.708561,0.295546,0.137555,0.006772,3.098029
sh.600526,菲达环保,2024-10-29,2024-09-30,1.439177,1.225442,0.412530,-0.002647,0.005735,2.344646
sh.600527,江南高纤,2024-10-31,2024-09-30,23.144154,17.579651,16.884287,-0.282934,0.000423,1.044174
sh.600528,中铁工业,2024-10-31,2024-09-30,1.409744,0.805405,0.138855,0.255429,0.005729,2.341334
sh.600529,山东药玻,2024-10-29,2024-09-30,2.857273,2.277465,1.342890,0.333074,0.002196,1.281397
sh.600530,交大昂立,2024-10-30,2024-09-30,0.829478,0.680597,0.406716,-0.095791,0.005391,2.169433
sh.600531,豫光金铅,2024-10-30,2024-09-30,1.318165,0.426549,0.209241,0.120413,0.006973,3.303700
sh.600533,栖霞建设,2024-10-31,2024-09-30,1.679592,0.225028,0.140999,-0.026205,0.008184,5.505183
sh.600535,天士力,2024-10-26,2024-09-30,2.699168,2.190881,1.478125,-0.229449,0.002267,1.293237
sh.600536,中国软件,2024-10-30,2024-09-30,1.119031,0.898145,0.263416,-0.008134,0.006416,2.790000
sh.600537,亿晶光电,2024-10-30,2024-09-30,0.886470,0.668990,0.368978,-0.372355,0.007200,3.571084
sh.600538,国发股份,2024-10-30,2024-09-30,3.607429,3.008240,0.938676,-0.120825,0.001456,1.170372
sh.600539,狮头股份,2024-10-31,2024-09-30,5.353600,2.591565,1.591770,-0.018328,0.001769,1.214872
sh.600540,新赛股份,2024-10-30,2024-09-30,0.899990,0.705476,0.554716,0.368203,0.007834,4.616592
sh.600543,莫高股份,2024-10-31,2024-09-30,3.646842,2.138859,0.340944,-0.187456,0.001292,1.148303
sh.600545,卓郎智能,2024-10-30,2024-09-30,1.293845,0.969913,0.100947,-0.096454,0.005625,2.285840
sh.600546,山煤国际,2024-10-26,2024-09-30,1.000683,0.924929,0.806553,0.085188,0.005324,2.138737
sh.600547,山东黄金,2024-10-29,2024-09-30,0.503831,0.370021,0.253734,0.296473,0.006510,2.865534
sh.600548,深高速,2024-10-31,2024-09-30,0.595096,0.496679,0.240583,-0.029199,0.005840,2.403993
sh.600549,厦门钨业,2024-10-26,2024-09-30,1.511089,0.910298,0.290339,0.002897,0.005127,2.051937
sh.600550,保变电气,2024-10-29,2024-09-30,1.027619,0.717654,0.120129,0.228923,0.008998,9.984260
sh.600551,时代出版,2024-10-26,2024-09-30,2.292536,1.965927,1.136275,0.094215,0.003588,1.559471
sh.600552,凯盛科技,2024-10-31,2024-09-30,1.175777,0.661941,0.149229,0.083360,0.005888,2.431613
sh.600556,天下秀,2024-10-29,2024-09-30,2.911660,2.895168,0.989404,-0.144872,0.003010,1.430534
sh.600557,康缘药业,2024-10-31,2024-09-30,2.597268,2.216993,1.491386,0.038330,0.002270,1.293679
sh.600558,大西洋,2024-10-29,2024-09-30,2.847492,1.893428,0.697269,-0.075628,0.002193,1.280897
sh.600559,老白干酒,2024-10-31,2024-09-30,1.359074,0.600695,0.535007,-0.073303,0.004805,1.924928
sh.600560,金自天正,2024-10-25,2024-09-30,2.007510,1.412452,0.204769,0.018378,0.004413,1.790019
sh.600561,江西长运,2024-10-26,2024-09-30,0.308222,0.297234,0.148373,0.079178,0.007579,4.131044
sh.600562,国睿科技,2024-10-26,2024-09-30,2.638671,1.906657,0.233131,-0.073893,0.003370,1.508218
sh.600563,法拉电子,2024-10-31,2024-09-30,2.442723,2.076918,1.000536,0.582121,0.003009,1.430399
sh.600566,济川药业,2024-10-26,2024-09-30,3.723570,3.551352,3.036303,-0.014597,0.002235,1.287804
sh.600567,山鹰国际,2024-10-31,2024-09-30,0.411063,0.324062,0.107643,-0.056530,0.006949,3.277095
sh.600568,ST中珠,2024-10-31,2024-09-30,4.379802,2.936198,1.192885,-0.243990,0.001415,1.164764
sh.600569,安阳钢铁,2024-10-31,2024-09-30,0.520881,0.265422,0.179648,0.046578,0.008733,7.893019
sh.600570,恒生电子,2024-10-31,2024-09-30,1.066425,0.902854,0.518715,-0.146301,0.003301,1.492769
sh.600571,信雅达,2024-10-31,2024-09-30,3.286425,3.010512,1.436986,-0.227036,0.002128,1.270298
sh.600572,康恩贝,2024-10-30,2024-09-30,1.770450,1.235576,0.326704,-0.178236,0.003071,1.443290
sh.600573,惠泉啤酒,2024-10-25,2024-09-30,3.465721,3.332895,3.307923,0.353341,0.002342,1.305795
sh.600575,淮河能源,2024-10-26,2024-09-30,1.167692,0.880752,0.511600,0.497093,0.004350,1.769797
sh.600576,祥源文旅,2024-10-30,2024-09-30,0.748318,0.562309,0.295940,0.270967,0.002806,1.389976
sh.600577,精达股份,2024-10-30,2024-09-30,1.548800,1.238374,0.272918,0.240925,0.005677,2.313093
sh.600578,京能电力,2024-10-26,2024-09-30,0.639784,0.556506,0.246714,0.022972,0.006249,2.665739
sh.600579,中化装备,2024-10-31,2024-09-30,1.407372,0.879473,0.225026,-0.009124,0.008716,7.785227
sh.600580,卧龙电驱,2024-10-31,2024-09-30,1.216651,0.921854,0.248056,0.028132,0.005677,2.313086
sh.600581,八一钢铁,2024-10-30,2024-09-30,0.306114,0.219885,0.072433,0.066986,0.009861,71.956692
sh.600582,天地科技,2024-10-30,2024-09-30,1.886755,1.571260,0.563840,0.023555,0.004338,1.766184
sh.600583,海油工程,2024-10-28,2024-09-30,1.542193,1.496207,0.883628,0.162156,0.004159,1.712004
sh.600584,长电科技,2024-10-26,2024-09-30,1.455216,1.151608,0.721285,0.467159,0.004689,1.882710
sh.600585,海螺水泥,2024-10-30,2024-09-30,3.685894,3.374162,2.693415,0.072393,0.002146,1.273270
sh.600586,金晶科技,2024-10-30,2024-09-30,0.981505,0.734580,0.511780,-0.068552,0.004540,1.831454
sh.600587,新华医疗,2024-10-30,2024-09-30,1.312689,0.830344,0.353033,0.094181,0.004865,1.947372
sh.600588,用友网络,2024-10-31,2024-09-30,0.928156,0.864527,0.444112,0.058064,0.005621,2.283721
sh.600589,大位科技,2024-10-30,2024-09-30,0.928561,0.928561,0.585584,-0.337224,0.006589,2.932093
sh.600590,泰豪科技,2024-10-30,2024-09-30,1.251640,0.973384,0.275995,0.057639,0.006886,3.211465
sh.600592,龙溪股份,2024-10-30,2024-09-30,4.980412,3.938825,1.834691,-0.178058,0.002990,1.426533
sh.600593,大连圣亚,2024-10-30,2024-09-30,0.196963,0.185364,0.161567,-0.014132,0.007766,4.476570
sh.600594,益佰制药,2024-10-26,2024-09-30,1.997906,1.360425,0.714791,-0.102914,0.003337,1.500718
sh.600595,中孚实业,2024-10-26,2024-09-30,1.405657,0.893998,0.263899,0.099861,0.003458,1.528544
sh.600596,新安股份,2024-10-29,2024-09-30,1.582998,1.165599,0.614656,-0.044124,0.003716,1.591326
sh.600597,光明乳业,2024-10-31,2024-09-30,0.922457,0.642787,0.330355,-0.032843,0.005353,2.151838
sh.600598,北大荒,2024-10-29,2024-09-30,2.101549,2.051719,2.000932,0.068785,0.002639,1.358501
sh.600599,ST熊猫,2024-10-31,2024-09-30,4.376502,4.236054,2.225057,0.019716,0.002295,1.297827
sh.600600,青岛啤酒,2024-10-30,2024-09-30,1.867320,1.737389,1.612785,-0.054128,0.003911,1.642242
